,0,1,2,,,0,1,2
OLFM1,1,0,0,,,,,
OLFM4,1,0,0,,,,,
OLFML2B,1,0,0,,,,,
OLFML3,1,0,0,,,,,
OLIG2,1,0,0,,,,,
OLIG3,1,0,0,,,,,
OPA1,1,0,0,,,,,
OPCML,1,0,0,,,,,
OPN4,1,0,0,,,,,
OPRD1,1,0,0,,,,,
OPRK1,1,0,0,,,,,
OR10A2,1,0,0,,,,,
OR10A5,1,0,0,,,,,
OR10A7,1,0,0,,,,,
OR10AD1,1,0,0,,,,,
OR10AG1,1,0,0,,,,,
OR10G4,1,0,0,,,,,
OR10H1,1,0,0,,,,,
OR10H2,1,0,0,,,,,
OR10J3,1,0,0,,,,,
OR10J5,1,0,0,,,,,
OR10Z1,1,0,0,,,,,
OR11A1,1,0,0,,,,,
OR11L1,1,0,0,,,,,
OR12D2,1,0,0,,,,,
OR13A1,1,0,0,,,,,
OR13D1,1,0,0,,,,,
OR13F1,1,0,0,,,,,
OR14I1,1,0,0,,,,,
OR14J1,1,0,0,,,,,
OR1A1,1,0,0,,,,,
OR1A2,1,0,0,,,,,
OR1C1,1,0,0,,,,,
OR1D2,1,0,0,,,,,
OR1D5,1,0,0,,,,,
OR1F1,1,0,0,,,,,
OR1J4,1,0,0,,,,,
OR1K1,1,0,0,,,,,
OR1L1,1,0,0,,,,,
OR1S1,1,0,0,,,,,
OR2A25,1,0,0,,,,,
OR2AG1,1,0,0,,,,,
OR2AP1,1,0,0,,,,,
OR2AT4,1,0,0,,,,,
OR2C3,1,0,0,,,,,
OR2D2,1,0,0,,,,,
OR2D3,1,0,0,,,,,
OR2F1,1,0,0,,,,,
OR2G2,1,0,0,,,,,
OR2H1,1,0,0,,,,,
OR2J3,1,0,0,,,,,
OR2L3,1,0,0,,,,,
OR2L8,1,0,0,,,,,
OR2M2,1,0,0,,,,,
OR2M5,1,0,0,,,,,
OR2T1,1,0,0,,,,,
OR2T10,1,0,0,,,,,
OR2T11,1,0,0,,,,,
OR2T33,1,0,0,,,,,
OR2T34,1,0,0,,,,,
OR2T35,1,0,0,,,,,
OR2T8,1,0,0,,,,,
OR2W1,1,0,0,,,,,
OR2Z1,1,0,0,,,,,
OR4A16,1,0,0,,,,,
OR4A5,1,0,0,,,,,
OR4C11,1,0,0,,,,,
OR4C13,1,0,0,,,,,
OR4C16,1,0,0,,,,,
OR4C6,1,0,0,,,,,
OR4D1,1,0,0,,,,,
OR4D11,1,0,0,,,,,
OR4F16,1,0,0,,,,,
OR4F21,1,0,0,,,,,
OR4F6,1,0,0,,,,,
OR4K1,1,0,0,,,,,
OR4K2,1,0,0,,,,,
OR4M2,1,0,0,,,,,
OR4N2,1,0,0,,,,,
OR51A2,1,0,0,,,,,
OR51A4,1,0,0,,,,,
OR51F1,1,0,0,,,,,
OR51F2,1,0,0,,,,,
OR51M1,1,0,0,,,,,
OR51T1,1,0,0,,,,,
OR51V1,1,0,0,,,,,
OR52B6,1,0,0,,,,,
OR52D1,1,0,0,,,,,
OR52E2,1,0,0,,,,,
OR52E6,1,0,0,,,,,
OR52H1,1,0,0,,,,,
OR52R1,1,0,0,,,,,
OR56A3,1,0,0,,,,,
OR5A1,1,0,0,,,,,
OR5AK2,1,0,0,,,,,
OR5B2,1,0,0,,,,,
OR5C1,1,0,0,,,,,
OR5D13,1,0,0,,,,,
OR5D16,1,0,0,,,,,
OR5H1,1,0,0,,,,,
OR5I1,1,0,0,,,,,
OR5J2,1,0,0,,,,,
OR5K1,1,0,0,,,,,
OR5K2,1,0,0,,,,,
OR5L1,1,0,0,,,,,
OR5L2,1,0,0,,,,,
OR5M11,1,0,0,,,,,
OR5T1,1,0,0,,,,,
OR5T3,1,0,0,,,,,
OR6B1,1,0,0,,,,,
OR6C1,1,0,0,,,,,
OR6C65,1,0,0,,,,,
OR6C70,1,0,0,,,,,
OR6C75,1,0,0,,,,,
OR6K2,1,0,0,,,,,
OR6P1,1,0,0,,,,,
OR6V1,1,0,0,,,,,
OR6X1,1,0,0,,,,,
OR7A17,1,0,0,,,,,
OR7A5,1,0,0,,,,,
OR7C2,1,0,0,,,,,
OR7G2,1,0,0,,,,,
OR8B12,1,0,0,,,,,
OR8B2,1,0,0,,,,,
OR8B3,1,0,0,,,,,
OR8B4,1,0,0,,,,,
OR8H2,1,0,0,,,,,
OR8H3,1,0,0,,,,,
OR8I2,1,0,0,,,,,
OR8K5,1,0,0,,,,,
OR9A4,1,0,0,,,,,
OR9G4,1,0,0,,,,,
OR9I1,1,0,0,,,,,
ORAI1,1,0,0,,,,,
ORC3,1,0,0,,,,,
ORC5,1,0,0,,,,,
ORM2,1,0,0,,,,,
ORMDL1,1,0,0,,,,,
ORMDL3,1,0,0,,,,,
OS9,1,0,0,,,,,
OSBPL10,1,0,0,,,,,
OSBPL11,1,0,0,,,,,
OSBPL2,1,0,0,,,,,
OSBPL6,1,0,0,,,,,
OSBPL9,1,0,0,,,,,
OSCP1,1,0,0,,,,,
OSGIN1,1,0,0,,,,,
OSTM1,1,0,0,,,,,
OTOP1,1,0,0,,,,,
OTOS,1,0,0,,,,,
OTUB1,1,0,0,,,,,
OTUD1,1,0,0,,,,,
OTUD4,1,0,0,,,,,
OTUD6B,1,0,0,,,,,
OTUD7A,1,0,0,,,,,
OTX1,1,0,0,,,,,
OVOL1,1,0,0,,,,,
OXA1L,1,0,0,,,,,
OXER1,1,0,0,,,,,
OXSM,1,0,0,,,,,
P2RX1,1,0,0,,,,,
P2RX6,1,0,0,,,,,
P2RY1,1,0,0,,,,,
P2RY14,1,0,0,,,,,
P2RY2,1,0,0,,,,,
PAAF1,1,0,0,,,,,
PABPC1L,1,0,0,,,,,
PACS2,1,0,0,,,,,
PADI3,1,0,0,,,,,
PAFAH2,1,0,0,,,,,
PAG1,1,0,0,,,,,
PAH,1,0,0,,,,,
PAICS,1,0,0,,,,,
PAK2,1,0,0,,,,,
PAK4,1,0,0,,,,,
PAK5,1,0,0,,,,,
PALM,1,0,0,,,,,
PALM2,1,0,0,,,,,
PALMD,1,0,0,,,,,
PAM,1,0,0,,,,,
PANX3,1,0,0,,,,,
ACP7,1,0,0,,,,,
PAPLN,1,0,0,,,,,
PAPOLG,1,0,0,,,,,
PAPPA,1,0,0,,,,,
PAPSS1,1,0,0,,,,,
PAPSS2,1,0,0,,,,,
PAQR3,1,0,0,,,,,
PAQR8,1,0,0,,,,,
PARD3,1,0,0,,,,,
PARD6B,1,0,0,,,,,
PARP8,1,0,0,,,,,
PARVG,1,0,0,,,,,
PASK,1,0,0,,,,,
PATL1,1,0,0,,,,,
PATL2,1,0,0,,,,,
PAX1,1,0,0,,,,,
PAX5,1,0,0,,,,,
PBRM1,1,0,0,,,,,
PBX1,1,0,0,,,,,
PBX2,1,0,0,,,,,
PBX4,1,0,0,,,,,
PC,1,0,0,,,,,
PCCA,1,0,0,,,,,
PCCB,1,0,0,,,,,
PCDH7,1,0,0,,,,,
PCDH8,1,0,0,,,,,
PCDHA1,1,0,0,,,,,
PCDHA11,1,0,0,,,,,
PCDHA2,1,0,0,,,,,
PCDHA8,1,0,0,,,,,
PCDHB1,1,0,0,,,,,
PCDHB3,1,0,0,,,,,
PCDHGA10,1,0,0,,,,,
PCDHGA4,1,0,0,,,,,
PCDHGA9,1,0,0,,,,,
PCDHGB2,1,0,0,,,,,
PCED1B,1,0,0,,,,,
PCGF3,1,0,0,,,,,
PCGF5,1,0,0,,,,,
PCGF6,1,0,0,,,,,
PCLO,1,0,0,,,,,
PCM1,1,0,0,,,,,
PCMTD1,1,0,0,,,,,
PCMTD2,1,0,0,,,,,
PCNA,1,0,0,,,,,
PCNX1,1,0,0,,,,,
PCNX2,1,0,0,,,,,
PCNX3,1,0,0,,,,,
PCOLCE2,1,0,0,,,,,
PCSK4,1,0,0,,,,,
PCSK5,1,0,0,,,,,
PCSK7,1,0,0,,,,,
PCSK9,1,0,0,,,,,
PCTP,1,0,0,,,,,
PCYOX1,1,0,0,,,,,
PCYT2,1,0,0,,,,,
PDAP1,1,0,0,,,,,
PDC,1,0,0,,,,,
PDCD2L,1,0,0,,,,,
PDCD5,1,0,0,,,,,
PDCD6,1,0,0,,,,,
PDCL,1,0,0,,,,,
PDCL2,1,0,0,,,,,
PDCL3,1,0,0,,,,,
PDE4C,1,0,0,,,,,
PDE4DIP,1,0,0,,,,,
PDE6A,1,0,0,,,,,
PDE6B,1,0,0,,,,,
PDE6D,1,0,0,,,,,
PDE7A,1,0,0,,,,,
PDE7B,1,0,0,,,,,
PDE8B,1,0,0,,,,,
PDE9A,1,0,0,,,,,
PDGFRL,1,0,0,,,,,
PDHA2,1,0,0,,,,,
PDIA6,1,0,0,,,,,
PDIK1L,1,0,0,,,,,
PDILT,1,0,0,,,,,
PDLIM3,1,0,0,,,,,
PDLIM5,1,0,0,,,,,
PDLIM7,1,0,0,,,,,
PDP1,1,0,0,,,,,
PDRG1,1,0,0,,,,,
PDSS1,1,0,0,,,,,
PDSS2,1,0,0,,,,,
PDXDC1,1,0,0,,,,,
PDXK,1,0,0,,,,,
PDZD8,1,0,0,,,,,
PDZRN4,1,0,0,,,,,
PEAR1,1,0,0,,,,,
PEBP1,1,0,0,,,,,
PEBP4,1,0,0,,,,,
PEG10,1,0,0,,,,,
PELI1,1,0,0,,,,,
PELI3,1,0,0,,,,,
PEMT,1,0,0,,,,,
PER1,1,0,0,,,,,
PER3,1,0,0,,,,,
PET100,1,0,0,,,,,
PEX11A,1,0,0,,,,,
PEX11G,1,0,0,,,,,
PEX14,1,0,0,,,,,
PEX19,1,0,0,,,,,
PEX26,1,0,0,,,,,
PEX3,1,0,0,,,,,
PEX5,1,0,0,,,,,
PEX5L,1,0,0,,,,,
PFDN2,1,0,0,,,,,
PFKFB2,1,0,0,,,,,
PFKFB4,1,0,0,,,,,
PFKL,1,0,0,,,,,
PFKM,1,0,0,,,,,
PFKP,1,0,0,,,,,
PFN3,1,0,0,,,,,
PGAM2,1,0,0,,,,,
PGAP1,1,0,0,,,,,
PGAP2,1,0,0,,,,,
PGBD1,1,0,0,,,,,
PGBD3,1,0,0,,,,,
PGD,1,0,0,,,,,
PGLYRP2,1,0,0,,,,,
PGLYRP4,1,0,0,,,,,
PGM2L1,1,0,0,,,,,
PGM3,1,0,0,,,,,
PGP,1,0,0,,,,,
PGRMC2,1,0,0,,,,,
PHACTR2,1,0,0,,,,,
PHB2,1,0,0,,,,,
PHC1,1,0,0,,,,,
PHC2,1,0,0,,,,,
PHC3,1,0,0,,,,,
PHF13,1,0,0,,,,,
PHF14,1,0,0,,,,,
PHF21B,1,0,0,,,,,
PHF5A,1,0,0,,,,,
PHGR1,1,0,0,,,,,
PHKG1,1,0,0,,,,,
PHLDB1,1,0,0,,,,,
PHLDB2,1,0,0,,,,,
PHOSPHO1,1,0,0,,,,,
PHOX2A,1,0,0,,,,,
PHOX2B,1,0,0,,,,,
PHTF1,1,0,0,,,,,
PHTF2,1,0,0,,,,,
PHYH,1,0,0,,,,,
PI4K2B,1,0,0,,,,,
PIANP,1,0,0,,,,,
PIEZO1,1,0,0,,,,,
PIFO,1,0,0,,,,,
PIGH,1,0,0,,,,,
PIGM,1,0,0,,,,,
PIGN,1,0,0,,,,,
PIGQ,1,0,0,,,,,
PIGU,1,0,0,,,,,
PIGW,1,0,0,,,,,
PIGX,1,0,0,,,,,
PIK3C3,1,0,0,,,,,
PIK3CA,1,0,0,,,,,
PIK3CB,1,0,0,,,,,
PIK3CD,1,0,0,,,,,
PIK3CG,1,0,0,,,,,
PIK3R1,1,0,0,,,,,
PIK3R2,1,0,0,,,,,
PIK3R4,1,0,0,,,,,
PIK3R5,1,0,0,,,,,
PIKFYVE,1,0,0,,,,,
PIN1,1,0,0,,,,,
PINK1,1,0,0,,,,,
PIP4K2A,1,0,0,,,,,
PIP4K2C,1,0,0,,,,,
PIP5K1B,1,0,0,,,,,
PIP5K1C,1,0,0,,,,,
PIP5KL1,1,0,0,,,,,
PITHD1,1,0,0,,,,,
PITPNB,1,0,0,,,,,
PITPNM3,1,0,0,,,,,
PITX2,1,0,0,,,,,
PIWIL1,1,0,0,,,,,
PIWIL3,1,0,0,,,,,
PIWIL4,1,0,0,,,,,
PKHD1,1,0,0,,,,,
PKM,1,0,0,,,,,
PKN2,1,0,0,,,,,
PKN3,1,0,0,,,,,
PKNOX1,1,0,0,,,,,
PLA2G10,1,0,0,,,,,
PLA2G15,1,0,0,,,,,
PLA2G2F,1,0,0,,,,,
PLA2G4A,1,0,0,,,,,
PLA2G4B,1,0,0,,,,,
PLA2G4C,1,0,0,,,,,
PLA2G4D,1,0,0,,,,,
PLA2G6,1,0,0,,,,,
PLA2R1,1,0,0,,,,,
PLAA,1,0,0,,,,,
PLAC8L1,1,0,0,,,,,
PLAGL1,1,0,0,,,,,
PLAGL2,1,0,0,,,,,
PLB1,1,0,0,,,,,
PLBD2,1,0,0,,,,,
PLCD4,1,0,0,,,,,
PLCH1,1,0,0,,,,,
PLD6,1,0,0,,,,,
PLEKHA5,1,0,0,,,,,
PLEKHA8,1,0,0,,,,,
PLEKHF1,1,0,0,,,,,
PLEKHF2,1,0,0,,,,,
PLEKHG2,1,0,0,,,,,
PLEKHG3,1,0,0,,,,,
PLEKHG4B,1,0,0,,,,,
PLEKHG5,1,0,0,,,,,
PLEKHG6,1,0,0,,,,,
PLEKHH1,1,0,0,,,,,
PLGLB2,1,0,0,,,,,
PLIN3,1,0,0,,,,,
PLK1,1,0,0,,,,,
PLK4,1,0,0,,,,,
PLK5,1,0,0,,,,,
PLRG1,1,0,0,,,,,
PLS1,1,0,0,,,,,
PLSCR1,1,0,0,,,,,
PLSCR2,1,0,0,,,,,
PLTP,1,0,0,,,,,
PLXNA2,1,0,0,,,,,
PMFBP1,1,0,0,,,,,
PML,1,0,0,,,,,
PMM2,1,0,0,,,,,
PMP22,1,0,0,,,,,
PMPCB,1,0,0,,,,,
PMVK,1,0,0,,,,,
PNISR,1,0,0,,,,,
PNKP,1,0,0,,,,,
PNLDC1,1,0,0,,,,,
PNLIP,1,0,0,,,,,
PNMA1,1,0,0,,,,,
PNMA8B,1,0,0,,,,,
PNO1,1,0,0,,,,,
PNOC,1,0,0,,,,,
PNPLA1,1,0,0,,,,,
PNPLA5,1,0,0,,,,,
PNPO,1,0,0,,,,,
PNPT1,1,0,0,,,,,
PNRC2,1,0,0,,,,,
POC1B,1,0,0,,,,,
PODXL,1,0,0,,,,,
POGK,1,0,0,,,,,
POLD2,1,0,0,,,,,
POLE3,1,0,0,,,,,
POLE4,1,0,0,,,,,
POLG,1,0,0,,,,,
POLG2,1,0,0,,,,,
POLL,1,0,0,,,,,
POLQ,1,0,0,,,,,
POLR1A,1,0,0,,,,,
POLR1B,1,0,0,,,,,
POLR1C,1,0,0,,,,,
POLR1D,1,0,0,,,,,
POLR2B,1,0,0,,,,,
POLR2C,1,0,0,,,,,
POLR2F,1,0,0,,,,,
POLR2J,1,0,0,,,,,
POLR2M,1,0,0,,,,,
POLR3B,1,0,0,,,,,
POLR3C,1,0,0,,,,,
POLR3D,1,0,0,,,,,
POLR3F,1,0,0,,,,,
POLR3GL,1,0,0,,,,,
POLR3H,1,0,0,,,,,
POM121,1,0,0,,,,,
PON2,1,0,0,,,,,
POR,1,0,0,,,,,
POT1,1,0,0,,,,,
POTEF,1,0,0,,,,,
POTEM,1,0,0,,,,,
POU2AF1,1,0,0,,,,,
POU2F2,1,0,0,,,,,
POU4F1,1,0,0,,,,,
POU4F2,1,0,0,,,,,
POU6F2,1,0,0,,,,,
PLPP6,1,0,0,,,,,
PPBP,1,0,0,,,,,
PPCS,1,0,0,,,,,
PPEF2,1,0,0,,,,,
PPFIA1,1,0,0,,,,,
PPFIA2,1,0,0,,,,,
PPFIA3,1,0,0,,,,,
PPFIA4,1,0,0,,,,,
PPIAL4A,1,0,0,,,,,
PPIAL4D,1,0,0,,,,,
PPIAL4G,1,0,0,,,,,
PPIC,1,0,0,,,,,
PPIE,1,0,0,,,,,
PPIF,1,0,0,,,,,
PPIG,1,0,0,,,,,
PPIH,1,0,0,,,,,
PPIP5K1,1,0,0,,,,,
PPIP5K2,1,0,0,,,,,
PPM1A,1,0,0,,,,,
PPM1G,1,0,0,,,,,
PPM1H,1,0,0,,,,,
PPM1J,1,0,0,,,,,
PPME1,1,0,0,,,,,
PPOX,1,0,0,,,,,
PPP1CC,1,0,0,,,,,
PPP1R10,1,0,0,,,,,
PPP1R11,1,0,0,,,,,
PPP1R12C,1,0,0,,,,,
PPP1R13B,1,0,0,,,,,
PPP1R13L,1,0,0,,,,,
PPP1R14A,1,0,0,,,,,
PPP1R14C,1,0,0,,,,,
PPP1R15A,1,0,0,,,,,
PPP1R16B,1,0,0,,,,,
PPP1R18,1,0,0,,,,,
PPP1R2,1,0,0,,,,,
PPP1R32,1,0,0,,,,,
PPP1R35,1,0,0,,,,,
PPP1R3B,1,0,0,,,,,
PPP1R3D,1,0,0,,,,,
PPP1R3E,1,0,0,,,,,
PPP2CB,1,0,0,,,,,
PPP2R2B,1,0,0,,,,,
PPP2R3A,1,0,0,,,,,
PPP2R5D,1,0,0,,,,,
PPP3CA,1,0,0,,,,,
PPP3R1,1,0,0,,,,,
PPP4C,1,0,0,,,,,
PPP6C,1,0,0,,,,,
PPP6R2,1,0,0,,,,,
PPRC1,1,0,0,,,,,
PPT1,1,0,0,,,,,
PQLC2,1,0,0,,,,,
PRADC1,1,0,0,,,,,
PRAMEF11,1,0,0,,,,,
PRAMEF12,1,0,0,,,,,
PRAMEF17,1,0,0,,,,,
PRAMEF5,1,0,0,,,,,
PRAMEF6,1,0,0,,,,,
PRC1,1,0,0,,,,,
PRCC,1,0,0,,,,,
PRCP,1,0,0,,,,,
PRDM14,1,0,0,,,,,
PRDM15,1,0,0,,,,,
PRDM16,1,0,0,,,,,
PRDM2,1,0,0,,,,,
PRDM4,1,0,0,,,,,
PRDM7,1,0,0,,,,,
PRDX3,1,0,0,,,,,
PRDX5,1,0,0,,,,,
PREPL,1,0,0,,,,,
PRG2,1,0,0,,,,,
PRICKLE1,1,0,0,,,,,
PRKAA1,1,0,0,,,,,
PRKACB,1,0,0,,,,,
PRKAR2B,1,0,0,,,,,
CAVIN3,1,0,0,,,,,
PRKCE,1,0,0,,,,,
PRKCQ,1,0,0,,,,,
PRKG1,1,0,0,,,,,
PRKRA,1,0,0,,,,,
PRKRIP1,1,0,0,,,,,
PRLHR,1,0,0,,,,,
PRM1,1,0,0,,,,,
PRMT1,1,0,0,,,,,
PRMT5,1,0,0,,,,,
PRMT9,1,0,0,,,,,
PRNP,1,0,0,,,,,
PROB1,1,0,0,,,,,
PRODH2,1,0,0,,,,,
PROM2,1,0,0,,,,,
PROSER1,1,0,0,,,,,
PRPF3,1,0,0,,,,,
PRPF31,1,0,0,,,,,
PRPF39,1,0,0,,,,,
PRPF4,1,0,0,,,,,
PRPF4B,1,0,0,,,,,
PRPF8,1,0,0,,,,,
PRPH2,1,0,0,,,,,
PRR11,1,0,0,,,,,
PRR12,1,0,0,,,,,
PRR15L,1,0,0,,,,,
PRR20A,1,0,0,,,,,
PRR22,1,0,0,,,,,
PRR23A,1,0,0,,,,,
PRR23D2,1,0,0,,,,,
INAFM1,1,0,0,,,,,
PRR25,1,0,0,,,,,
PRR30,1,0,0,,,,,
PRRC1,1,0,0,,,,,
PRRC2C,1,0,0,,,,,
PRRT3,1,0,0,,,,,
PRRT4,1,0,0,,,,,
PRSS16,1,0,0,,,,,
PRSS45,1,0,0,,,,,
PRSS48,1,0,0,,,,,
PRTN3,1,0,0,,,,,
PRUNE1,1,0,0,,,,,
PSD2,1,0,0,,,,,
PSEN1,1,0,0,,,,,
PSG11,1,0,0,,,,,
PSG5,1,0,0,,,,,
PSG9,1,0,0,,,,,
PSIP1,1,0,0,,,,,
PSKH2,1,0,0,,,,,
PSMA3,1,0,0,,,,,
PSMA8,1,0,0,,,,,
PSMB1,1,0,0,,,,,
PSMB11,1,0,0,,,,,
PSMB7,1,0,0,,,,,
PSMD1,1,0,0,,,,,
PSMD11,1,0,0,,,,,
PSMD4,1,0,0,,,,,
PSMD5,1,0,0,,,,,
PSMD7,1,0,0,,,,,
PSMG2,1,0,0,,,,,
PSPC1,1,0,0,,,,,
PSPN,1,0,0,,,,,
PSRC1,1,0,0,,,,,
PTBP1,1,0,0,,,,,
PTCD3,1,0,0,,,,,
PTCHD3,1,0,0,,,,,
PTCRA,1,0,0,,,,,
PTEN,1,0,0,,,,,
PTGER1,1,0,0,,,,,
PTGES,1,0,0,,,,,
PTGES2,1,0,0,,,,,
PTGFR,1,0,0,,,,,
PTGIS,1,0,0,,,,,
PTK2B,1,0,0,,,,,
PTK6,1,0,0,,,,,
PTP4A2,1,0,0,,,,,
PTP4A3,1,0,0,,,,,
PTPN14,1,0,0,,,,,
PTPN22,1,0,0,,,,,
PTPN23,1,0,0,,,,,
PTPN7,1,0,0,,,,,
PTPRE,1,0,0,,,,,
PTPRN2,1,0,0,,,,,
PTPRO,1,0,0,,,,,
PTPRR,1,0,0,,,,,
PTPRS,1,0,0,,,,,
CAVIN1,1,0,0,,,,,
PTRH2,1,0,0,,,,,
PTTG1,1,0,0,,,,,
PTX4,1,0,0,,,,,
PUM2,1,0,0,,,,,
PUS1,1,0,0,,,,,
NECTIN2,1,0,0,,,,,
PWWP2B,1,0,0,,,,,
PXDC1,1,0,0,,,,,
PXT1,1,0,0,,,,,
PXYLP1,1,0,0,,,,,
PYCARD,1,0,0,,,,,
PYDC1,1,0,0,,,,,
PYGB,1,0,0,,,,,
PYGL,1,0,0,,,,,
PYGM,1,0,0,,,,,
PYGO1,1,0,0,,,,,
PZP,1,0,0,,,,,
QARS,1,0,0,,,,,
QKI,1,0,0,,,,,
QRFP,1,0,0,,,,,
QRFPR,1,0,0,,,,,
RAB10,1,0,0,,,,,
RAB11B,1,0,0,,,,,
RAB11FIP2,1,0,0,,,,,
RAB11FIP3,1,0,0,,,,,
RAB11FIP4,1,0,0,,,,,
RAB12,1,0,0,,,,,
RAB13,1,0,0,,,,,
RAB15,1,0,0,,,,,
RAB1A,1,0,0,,,,,
RAB20,1,0,0,,,,,
RAB23,1,0,0,,,,,
RAB26,1,0,0,,,,,
RAB29,1,0,0,,,,,
RAB2A,1,0,0,,,,,
RAB2B,1,0,0,,,,,
RAB30,1,0,0,,,,,
RAB33B,1,0,0,,,,,
RAB34,1,0,0,,,,,
RAB38,1,0,0,,,,,
RAB3C,1,0,0,,,,,
RAB3GAP2,1,0,0,,,,,
RAB3IL1,1,0,0,,,,,
RAB42,1,0,0,,,,,
RAB43,1,0,0,,,,,
RAB4B,1,0,0,,,,,
RAB5A,1,0,0,,,,,
RAB5B,1,0,0,,,,,
RAB5C,1,0,0,,,,,
RABEP1,1,0,0,,,,,
RABEPK,1,0,0,,,,,
RABL2A,1,0,0,,,,,
RABL3,1,0,0,,,,,
RAC1,1,0,0,,,,,
RAC2,1,0,0,,,,,
RAD1,1,0,0,,,,,
RAD17,1,0,0,,,,,
RAD21L1,1,0,0,,,,,
RAD23B,1,0,0,,,,,
RAD51AP2,1,0,0,,,,,
RAD51C,1,0,0,,,,,
RAD52,1,0,0,,,,,
RAD54B,1,0,0,,,,,
RAD54L2,1,0,0,,,,,
RAD9B,1,0,0,,,,,
RADIL,1,0,0,,,,,
RAI14,1,0,0,,,,,
RALA,1,0,0,,,,,
RALB,1,0,0,,,,,
RALGAPA1,1,0,0,,,,,
RALGAPB,1,0,0,,,,,
RALGPS2,1,0,0,,,,,
RALY,1,0,0,,,,,
RAMP3,1,0,0,,,,,
RANBP3,1,0,0,,,,,
RANBP3L,1,0,0,,,,,
RANBP9,1,0,0,,,,,
RANGAP1,1,0,0,,,,,
RAP1GAP2,1,0,0,,,,,
RAP1GDS1,1,0,0,,,,,
RAP2B,1,0,0,,,,,
RAPGEF4,1,0,0,,,,,
RAPGEF5,1,0,0,,,,,
RARS,1,0,0,,,,,
RARS2,1,0,0,,,,,
RASA2,1,0,0,,,,,
RASA4B,1,0,0,,,,,
RASAL2,1,0,0,,,,,
RASGEF1C,1,0,0,,,,,
RASGRP2,1,0,0,,,,,
RASL11A,1,0,0,,,,,
RASL12,1,0,0,,,,,
RASSF6,1,0,0,,,,,
RASSF7,1,0,0,,,,,
RASSF8,1,0,0,,,,,
RAVER2,1,0,0,,,,,
RAX,1,0,0,,,,,
RBBP8NL,1,0,0,,,,,
RBL2,1,0,0,,,,,
RBM12,1,0,0,,,,,
RBM19,1,0,0,,,,,
RBM26,1,0,0,,,,,
RBM27,1,0,0,,,,,
RBM28,1,0,0,,,,,
RBM33,1,0,0,,,,,
RBM34,1,0,0,,,,,
RBM4,1,0,0,,,,,
RBM43,1,0,0,,,,,
RBM45,1,0,0,,,,,
RBM46,1,0,0,,,,,
RBM47,1,0,0,,,,,
RBM48,1,0,0,,,,,
RBM5,1,0,0,,,,,
RBM6,1,0,0,,,,,
RBM7,1,0,0,,,,,
RBMS2,1,0,0,,,,,
RBP3,1,0,0,,,,,
RBP4,1,0,0,,,,,
RC3H1,1,0,0,,,,,
RC3H2,1,0,0,,,,,
RCAN2,1,0,0,,,,,
RCAN3,1,0,0,,,,,
RCHY1,1,0,0,,,,,
RCN3,1,0,0,,,,,
RCOR2,1,0,0,,,,,
RCOR3,1,0,0,,,,,
RCVRN,1,0,0,,,,,
RD3L,1,0,0,,,,,
RDH10,1,0,0,,,,,
RDH11,1,0,0,,,,,
RDH12,1,0,0,,,,,
RDH5,1,0,0,,,,,
RDH8,1,0,0,,,,,
RDX,1,0,0,,,,,
REC114,1,0,0,,,,,
REEP2,1,0,0,,,,,
REEP3,1,0,0,,,,,
REEP5,1,0,0,,,,,
REG1B,1,0,0,,,,,
REL,1,0,0,,,,,
RELL1,1,0,0,,,,,
RELL2,1,0,0,,,,,
RELN,1,0,0,,,,,
RELT,1,0,0,,,,,
REM2,1,0,0,,,,,
RER1,1,0,0,,,,,
RERGL,1,0,0,,,,,
RETSAT,1,0,0,,,,,
REXO1,1,0,0,,,,,
RFC3,1,0,0,,,,,
RFC4,1,0,0,,,,,
RFPL4AL1,1,0,0,,,,,
RFPL4B,1,0,0,,,,,
RFTN1,1,0,0,,,,,
RFWD2,1,0,0,,,,,
RFX1,1,0,0,,,,,
RFX4,1,0,0,,,,,
RFX6,1,0,0,,,,,
RFXANK,1,0,0,,,,,
RGL2,1,0,0,,,,,
RGMA,1,0,0,,,,,
RGMB,1,0,0,,,,,
RGP1,1,0,0,,,,,
RGR,1,0,0,,,,,
RGS1,1,0,0,,,,,
RGS13,1,0,0,,,,,
RGS14,1,0,0,,,,,
RGS19,1,0,0,,,,,
RGS3,1,0,0,,,,,
RGS4,1,0,0,,,,,
RGS5,1,0,0,,,,,
RGS9,1,0,0,,,,,
RHBDD3,1,0,0,,,,,
RHBDF1,1,0,0,,,,,
RHBDF2,1,0,0,,,,,
RHBDL1,1,0,0,,,,,
RHBDL2,1,0,0,,,,,
RHCG,1,0,0,,,,,
RHEB,1,0,0,,,,,
RHNO1,1,0,0,,,,,
RHOD,1,0,0,,,,,
RHOH,1,0,0,,,,,
RHOQ,1,0,0,,,,,
RHOT1,1,0,0,,,,,
RIC1,1,0,0,,,,,
RIC3,1,0,0,,,,,
RIC8B,1,0,0,,,,,
RIF1,1,0,0,,,,,
RILP,1,0,0,,,,,
RILPL2,1,0,0,,,,,
RIMBP3B,1,0,0,,,,,
RIMS1,1,0,0,,,,,
RIN1,1,0,0,,,,,
RIN2,1,0,0,,,,,
RIPK4,1,0,0,,,,,
RIPPLY3,1,0,0,,,,,
RLN1,1,0,0,,,,,
RMND5B,1,0,0,,,,,
RNASE1,1,0,0,,,,,
RNASE2,1,0,0,,,,,
RNASE7,1,0,0,,,,,
